,date,team_1,team_2,win_1,win_2
3239,2022-11-12,ESP,NAM,True,False
3240,2022-11-12,USA,HKG,True,False
3241,2022-11-12,CYP,ISR,False,True
3242,2022-11-12,SUI,LTU,True,False
3243,2022-11-12,NED,CAN,False,True
3244,2022-11-12,CZE,MDA,True,False
3245,2022-11-12,ITA,AUS,True,False
3246,2022-11-12,POR,KEN,True,False
3247,2022-11-12,GEO,SAM,False,True
3248,2022-11-13,ROU,URU,False,True
3249,2022-11-13,SCO,NZL,False,True
3250,2022-11-13,NZL,BNS,False,True
3251,2022-11-18,HKG,KEN,True,False
3252,2022-11-19,IRE,AUS,True,False
3253,2022-11-19,ROU,SAM,False,True
3254,2022-11-19,SCO,ARG,True,False
3255,2022-11-19,FRB,FIJ,False,True
3256,2022-11-19,ITA,RSA,False,True
3257,2022-11-19,WAL,GEO,False,True
3258,2022-11-19,TGA,URU,True,False
3259,2022-11-19,CAN,NAM,False,True
3260,2022-11-20,FRA,JPN,True,False
3261,2022-11-26,WAL,AUS,False,True
3262,2022-11-26,ENG,RSA,False,True
3263,2022-12-10,CAY,MEX,True,False
3264,2023-02-04,ROU,POL,True,False
3265,2023-02-04,WAL,IRE,False,True
3266,2023-02-04,ENG,SCO,False,True
3267,2023-02-04,POR,BEL,True,False
3268,2023-02-05,ITA,FRA,False,True
3269,2023-02-05,ESP,NED,True,False
3270,2023-02-05,GEO,GER,True,False
3271,2023-02-10,IRI,QAT,False,True
3272,2023-02-11,POL,POR,False,True
3273,2023-02-11,NED,GEO,False,True
3274,2023-02-11,IRE,FRA,True,False
3275,2023-02-11,SCO,WAL,True,False
3276,2023-02-11,BEL,ROU,False,True
3277,2023-02-12,ENG,ITA,True,False
3278,2023-02-12,GER,ESP,False,True
3279,2023-02-18,POL,BEL,True,False
3280,2023-02-18,ESP,GEO,False,True
3281,2023-02-18,GER,NED,False,True
3282,2023-02-19,POR,ROU,True,False
3283,2023-02-25,WAL,ENG,False,True
3284,2023-02-25,ITA,IRE,False,True
3285,2023-02-25,BOT,SWZ,True,False
3286,2023-02-26,FRA,SCO,True,False
3287,2023-03-04,POR,ESP,True,False
3288,2023-03-04,NED,BEL,True,False
3289,2023-03-05,POL,GER,False,True
3290,2023-03-05,GEO,ROU,True,False
3291,2023-03-11,ITA,WAL,False,True
3292,2023-03-11,UKR,SUI,False,True
3293,2023-03-11,ENG,FRA,False,True
3294,2023-03-12,SCO,IRE,False,True
3295,2023-03-18,SCO,ITA,True,False
3296,2023-03-18,FRA,WAL,True,False
3297,2023-03-18,UKR,SWE,True,False
3298,2023-03-18,IRE,ENG,True,False
3299,2023-03-19,BEL,POL,True,False
3300,2023-03-19,NED,GER,True,False
3301,2023-03-19,ROU,ESP,True,False
3302,2023-03-19,GEO,POR,True,False
3303,2023-03-25,LTU,CRO,False,True
3304,2023-03-25,MLT,CYP,True,False
3305,2023-04-01,LTU,SWE,False,True
3306,2023-04-01,CRO,SUI,False,True
3307,2023-04-22,ISR,SLO,True,False
3308,2023-04-22,AND,FIN,False,True
3309,2023-04-29,AND,NOR,True,False
3310,2023-04-29,BUL,SLO,True,False
3311,2023-04-29,BIH,SRB,False,True
3312,2023-04-29,LAT,CZE,False,True
3313,2023-04-30,QAT,IND,True,False
3314,2023-05-03,JPN,FIJ,False,True
3315,2023-05-03,SAM,TGA,True,False
3316,2023-05-03,IND,KAZ,False,True
3317,2023-05-05,JOR,LIB,False,True
3318,2023-05-06,QAT,KAZ,True,False
3319,2023-05-06,HUN,LAT,False,True
3320,2023-05-08,TGA,JPN,False,True
3321,2023-05-08,SAM,FIJ,False,True
3322,2023-05-13,FIJ,TGA,True,False
3323,2023-05-13,SAM,JPN,True,False
3324,2023-05-13,NOR,DEN,False,True
3325,2023-05-26,LIB,JOR,False,True
3326,2023-05-27,CZE,ISR,True,False
3327,2023-06-03,MAS,KOR,False,True
3328,2023-06-03,TTO,BAR,True,False
3329,2023-06-10,HKG,MAS,True,False
3330,2023-06-17,HKG,KOR,True,False
3331,2023-07-04,PAK,UAE,False,True
3332,2023-07-08,ARG,NZL,False,True
3333,2023-07-08,PAK,UAE,False,True
3334,2023-07-08,RSA,AUS,True,False
3335,2023-07-14,TGA,AUA,True,False
3336,2023-07-15,NZL,RSA,True,False
3337,2023-07-15,JPN,NZL,False,True
3338,2023-07-15,AUS,ARG,False,True
3339,2023-07-22,FIJ,TGA,True,False
3340,2023-07-22,JPN,SAM,False,True
3341,2023-07-29,URU,CHI,True,False
3342,2023-07-29,NAM,ARG,False,True
3343,2023-07-29,SCO,ITA,True,False
3344,2023-07-29,JPN,TGA,True,False
3345,2023-07-29,AUS,NZL,False,True
3346,2023-07-29,SAM,FIJ,False,True
3347,2023-07-29,RSA,ARG,True,False
3348,2023-08-05,WAL,ENG,True,False
3349,2023-08-05,SAM,TGA,True,False
3350,2023-08-05,NZL,AUS,True,False
3351,2023-08-05,JPN,FIJ,False,True
3352,2023-08-05,ROU,USA,False,True
3353,2023-08-05,SCO,FRA,True,False
3354,2023-08-05,IRE,ITA,True,False
3355,2023-08-05,URU,NAM,True,False
3356,2023-08-05,CHI,ARG,False,True
3357,2023-08-05,ARG,RSA,False,True
3358,2023-08-10,TGA,CAN,True,False
3359,2023-08-12,GEO,ROU,True,False
3360,2023-08-12,ENG,WAL,True,False
3361,2023-08-12,FRA,SCO,True,False
3362,2023-08-12,POR,USA,True,False
3363,2023-08-12,CHI,NAM,False,True
3364,2023-08-15,TGA,CAN,True,False
3365,2023-08-18,SAM,BNS,True,False
3366,2023-08-18,URU,ARG,True,False
3367,2023-08-19,GEO,USA,True,False
3368,2023-08-19,WAL,RSA,False,True
3369,2023-08-19,IRE,ENG,True,False
3370,2023-08-19,ITA,ROU,True,False
3371,2023-08-19,FRA,FIJ,True,False
3372,2023-08-19,PAR,COL,True,False
3373,2023-08-23,BRA,COL,True,False
3374,2023-08-25,NZL,RSA,False,True
3375,2023-08-26,SCO,GEO,True,False
3376,2023-08-26,ITA,JPN,True,False
3377,2023-08-26,POR,AUA,False,True
3378,2023-08-26,ESP,ARG,False,True
3379,2023-08-26,IRE,SAM,True,False
3380,2023-08-26,CHI,ARG,False,True
3381,2023-08-26,ENG,FIJ,False,True
3382,2023-08-27,FRA,AUS,True,False
3383,2023-08-27,PAR,BRA,False,True
3384,2023-09-08,FRA,NZL,True,False
3385,2023-09-09,ITA,NAM,True,False
3386,2023-09-09,IRE,ROU,True,False
3387,2023-09-09,AUS,GEO,True,False
3388,2023-09-09,ENG,ARG,True,False
3389,2023-09-10,RSA,SCO,True,False
3390,2023-09-10,JPN,CHI,True,False
3391,2023-09-10,WAL,FIJ,True,False
3392,2023-09-14,FRA,URU,True,False
3393,2023-09-15,NZL,NAM,True,False
3394,2023-09-16,IRE,TGA,True,False
3395,2023-09-16,WAL,POR,True,False
3396,2023-09-16,SAM,CHI,True,False
3397,2023-09-17,RSA,ROU,True,False
3398,2023-09-17,AUS,FIJ,False,True
3399,2023-09-17,ENG,JPN,True,False
